,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
0,20210706,32180584,10352535,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),"Jonathan Groff , Kristen Bell , Idina Menzel , Josh Gad , Cast of Frozen 2","Some Things Never Change (From ""Frozen 2""/Soundtrack Version)",어린이/태교,"33,404",#인기순위 #일간순위 #어린이/태교
0,20210706,8141699,2679084,우리아이 인기동요 100 (어린이 필수동요 베스트),,아기염소,어린이/태교,141,#인기순위 #일간순위 #어린이/태교
0,20210706,30170735,10026083,유아동요 율동동요 100 (어린이 인기동요 베스트),,올챙이와 개구리,어린이/태교,46,#인기순위 #일간순위 #어린이/태교
0,20210706,7963719,2654740,굿나잇 자장자장 예쁜꿈 Vol 2,피아노자장가,Brahms : 6 Piano Pieces Op.118 - II. Intermezzo. Andante Teneramente (브람스 : 6개의 피아노 소품 작품번호 118 - 2번. 간주곡),어린이/태교,562,#인기순위 #일간순위 #어린이/태교
0,20210706,30863405,10133744,신나는 핑크퐁 인기동요 베스트 100분,핑크퐁,신호등송,어린이/태교,139,#인기순위 #일간순위 #어린이/태교
0,20210706,7963710,2654740,굿나잇 자장자장 예쁜꿈 Vol 2,피아노자장가,Satie : Gymnopedie No.1 - Lent Et Douloureux (사티 : 짐노페디 1번),어린이/태교,"1,207",#인기순위 #일간순위 #어린이/태교
0,20210706,30863373,10133744,신나는 핑크퐁 인기동요 베스트 100분,핑크퐁,뿡뿡 응가체조,어린이/태교,741,#인기순위 #일간순위 #어린이/태교
0,20210706,1882828,382751,야후! 꾸러기 동요나라 페스티벌,프리즈,당근송,어린이/태교,"1,117",#인기순위 #일간순위 #어린이/태교
0,20210706,31310517,10204811,핑크퐁 상어가족 EDM Remix 2018,핑크퐁,Baby Shark EDM Remix 2018,어린이/태교,"1,395",#인기순위 #일간순위 #어린이/태교
0,20210706,30495718,10074952,유치원 선생님이 뽑은 최신 인기 유아동요,,수박파티 (여름 애창동요),어린이/태교,54,#인기순위 #일간순위 #어린이/태교
0,20210706,30986343,10153153,깨비키즈 유아 생활동요,깨비키즈,아빠와 크레파스,어린이/태교,297,#인기순위 #일간순위 #어린이/태교
0,20210706,7963724,2654740,굿나잇 자장자장 예쁜꿈 Vol 2,피아노자장가,Chopin : Nocturne No.2 In E Flat Major Op.9-2 (쇼팽 : 야상곡 2번 내림 마장조 작품번호 9-2),어린이/태교,"1,021",#인기순위 #일간순위 #어린이/태교
0,20210706,30273566,10041723,헬로카봇 시즌5 엔딩,안녕,헬로 헬로 (헬로카봇 시즌5 엔딩),어린이/태교,"5,469",#인기순위 #일간순위 #어린이/태교
0,20210706,7963725,2654740,굿나잇 자장자장 예쁜꿈 Vol 2,피아노자장가,Chopin : Etude No.3 In E Major Op.10-3 'Tristesse' (쇼팽 : 연습곡 3번 마장조 작품번호 10-3 '이별의 곡'),어린이/태교,984,#인기순위 #일간순위 #어린이/태교
0,20210706,32249205,10363644,어린이의 평온한 꿈과 포근한 잠을 위한 아이 자장가,사이프러스,아기 잘 재워주는 감성 클래식 (샘물 소리),어린이/태교,200,#인기순위 #일간순위 #어린이/태교
0,20210706,32238813,10362018,주니토니 아이들을 위한 신나는 BEST 인기동요,주니토니,산토끼,어린이/태교,233,#인기순위 #일간순위 #어린이/태교
0,20210706,30863384,10133744,신나는 핑크퐁 인기동요 베스트 100분,핑크퐁,동물 흉내,어린이/태교,329,#인기순위 #일간순위 #어린이/태교
0,20210706,384204,27363,인어공주 OST,Jodi Benson,"Part of Your World (From ""The Little Mermaid"" / Soundtrack Version)",어린이/태교,"17,902",#인기순위 #일간순위 #어린이/태교
0,20210706,4687977,2261010,뽀로로와 노래해요,뽀로로,동물놀이,어린이/태교,"1,956",#인기순위 #일간순위 #어린이/태교
0,20210706,3341035,1231064,영인스님 염불 따라하기 6 (천수경/아미타경),영인스님,천수경,종교음악,"2,169",#인기순위 #일간순위 #종교음악
0,20210706,3342818,1231620,영인스님 염불 따라하기 43 (지장기도),영인스님,반야심경,종교음악,"2,790",#인기순위 #일간순위 #종교음악
0,20210706,3343107,1231776,범철스님 염불 따라하기 3 (천수경/아미타경),범철스님,반야심경,종교음악,782,#인기순위 #일간순위 #종교음악
0,20210706,3342769,1231613,영인스님 염불 따라하기 37 (신묘장구대다라니),영인스님,신묘장구대다라니,종교음악,748,#인기순위 #일간순위 #종교음악
0,20210706,3341032,1231061,영인스님 염불 따라하기 3 (관세음보살정근),영인스님,관세음보살정근,종교음악,616,#인기순위 #일간순위 #종교음악
0,20210706,841004,302352,염불시리즈 1 (예불 - 천수경),범철스님,천수경,종교음악,404,#인기순위 #일간순위 #종교음악
0,20210706,3351354,1237168,범철스님 염불따라하기 14 (광명진언),범철스님,광명진언,종교음악,600,#인기순위 #일간순위 #종교음악
0,20210706,3343109,1231777,범철스님 염불 따라하기 4 (팔양경),범철스님,천지팔양신주경,종교음악,295,#인기순위 #일간순위 #종교음악
0,20210706,8115811,2675706,금강경,우학큰스님,금강경,종교음악,337,#인기순위 #일간순위 #종교음악
0,20210706,3342743,1231608,영인스님 염불 따라하기 33 (한글원문 천수경),영인스님,우리말천수경,종교음악,426,#인기순위 #일간순위 #종교음악
0,20210706,3341013,1231058,영인스님 염불 따라하기 1 (예불/천수경),영인스님,화엄경약찬게,종교음악,266,#인기순위 #일간순위 #종교음악
0,20210706,3341012,1231058,영인스님 염불 따라하기 1 (예불/천수경),영인스님,반야심경,종교음악,253,#인기순위 #일간순위 #종교음악
0,20210706,31357157,10212345,당신 날개 펼치소서_바오로딸 수녀들의 기도노래 3 (바오로딸뮤직),성바오로딸 수도회,아무것도 너를,종교음악,639,#인기순위 #일간순위 #종교음악
0,20210706,31710272,10269038,혜봉스님 불경 모음,혜봉스님,천수경,종교음악,145,#인기순위 #일간순위 #종교음악
0,20210706,31710281,10269038,혜봉스님 불경 모음,혜봉스님,금강경,종교음악,99,#인기순위 #일간순위 #종교음악
0,20210706,31710275,10269038,혜봉스님 불경 모음,혜봉스님,반야심경,종교음악,133,#인기순위 #일간순위 #종교음악
0,20210706,1189034,317720,대한민국 불교 음악 기행,범철스님,천수경,종교음악,477,#인기순위 #일간순위 #종교음악
0,20210706,31357154,10212345,당신 날개 펼치소서_바오로딸 수녀들의 기도노래 3 (바오로딸뮤직),성바오로딸 수도회,꽃,종교음악,463,#인기순위 #일간순위 #종교음악
0,20210706,1189035,317720,대한민국 불교 음악 기행,성수스님 (성주암),반야심경,종교음악,907,#인기순위 #일간순위 #종교음악
0,20210706,8114168,2675541,황소리 1집 - 마음 쉬는 날,황소리,임마누엘,종교음악,735,#인기순위 #일간순위 #종교음악
0,20210706,7889358,2645431,오늘의 기도,비구니 금강스님,광명진언 108 (북반주),종교음악,170,#인기순위 #일간순위 #종교음악
0,20210706,3341008,1231058,영인스님 염불 따라하기 1 (예불/천수경),영인스님,예불문,종교음악,134,#인기순위 #일간순위 #종교음악
0,20210706,3807042,2124533,무생화,보현스님,천년바위,종교음악,330,#인기순위 #일간순위 #종교음악
0,20210706,3342728,1231605,영인스님 염불 따라하기 31 (우리말금강경 (하)),영인스님,우리말반야심경,종교음악,139,#인기순위 #일간순위 #종교음악
0,20210706,8264239,2697088,명상음악 불향 - 부처님의 향기 6집 (나무아미타불 관세음보살 정근송),능인스님,나무아미타불 관세음보살 정근송,종교음악,137,#인기순위 #일간순위 #종교음악
0,20210706,903618,307099,그 나라가 임하도록,갓등 중창단,하느님 당신은 나의 모든 것,종교음악,464,#인기순위 #일간순위 #종교음악
0,20210706,3341011,1231058,영인스님 염불 따라하기 1 (예불/천수경),영인스님,관음정근,종교음악,114,#인기순위 #일간순위 #종교음악
0,20210706,1556781,343048,영인스님 팔양경,영인스님,천지팔양경,종교음악,189,#인기순위 #일간순위 #종교음악
0,20210706,3475765,1330753,하는 일마다 잘 되리라,최준익 막시모,하는 일마다 잘 되리라,종교음악,565,#인기순위 #일간순위 #종교음악
0,20210706,32265101,10366253,명상의 말씀 팔상록16,엄주환,명상의 말씀,종교음악,46,#인기순위 #일간순위 #종교음악
0,20210706,3145386,1174863,골든 앨범 - 처음의 약속 (Primam Fidem),갓등 중창단,'사랑' 이 한마디만을...,종교음악,296,#인기순위 #일간순위 #종교음악
0,20210706,31983995,10317097,혜봉스님불경 4집,혜봉스님,신묘장구대다라니 21독,종교음악,79,#인기순위 #일간순위 #종교음악
0,20210706,32407068,10393649,道 명상의 말씀 1,김도현,마음을 다스리는 지혜,종교음악,29,#인기순위 #일간순위 #종교음악
0,20210706,30772555,10117631,천수경,동담스님,천수경,종교음악,137,#인기순위 #일간순위 #종교음악
0,20210706,30539517,10081854,심경(心經) 1집,안치행,힙합 반야심경,종교음악,415,#인기순위 #일간순위 #종교음악
0,20210706,3145384,1174863,골든 앨범 - 처음의 약속 (Primam Fidem),갓등 중창단,사랑한다는 말은,종교음악,385,#인기순위 #일간순위 #종교음악
0,20210706,3342726,1231605,영인스님 염불 따라하기 31 (우리말금강경 (하)),영인스님,업장을 깨끗이 맑힘/진리는 얻을 것 없다,종교음악,139,#인기순위 #일간순위 #종교음악
0,20210706,31357150,10212345,당신 날개 펼치소서_바오로딸 수녀들의 기도노래 3 (바오로딸뮤직),성바오로딸 수도회,하늘의 태양은 못되더라도,종교음악,222,#인기순위 #일간순위 #종교음악
0,20210706,3145395,1174865,우리 사랑 안에 하느님 사랑이,갓등 중창단,우리 사랑 안에 하느님 사랑이,종교음악,360,#인기순위 #일간순위 #종교음악
0,20210706,30050872,10008355,불교 명상음악 설연화의 향기 경음악 4집,능인스님,무상,종교음악,58,#인기순위 #일간순위 #종교음악
0,20210706,5685029,2316873,하늘의 사랑을 그대에게_바오로딸 수녀들의 기도노래 2 (바오로딸뮤직),성바오로딸 수도회,구원자 예수 너의 사랑,종교음악,386,#인기순위 #일간순위 #종교음악
0,20210706,31710277,10269038,혜봉스님 불경 모음,혜봉스님,관세음보살 정근,종교음악,47,#인기순위 #일간순위 #종교음악
0,20210706,31499379,10233795,푸를 청(靑) 2,천주교 인천교구 청소년사목국,주님의 기도,종교음악,90,#인기순위 #일간순위 #종교음악
0,20210706,1189032,317720,대한민국 불교 음악 기행,범철스님,관세음보살정근,종교음악,208,#인기순위 #일간순위 #종교음악
0,20210706,8256922,2695912,생활성가 노래패 For Vol.03 'Gloria'1 - 애가(愛歌),생활성가 노래패 For,내 생애의 모든 것,종교음악,126,#인기순위 #일간순위 #종교음악
0,20210706,32444920,10400393,명상의 말씀과 염불 예불천수경 1집,엄주환,한글 반야심경,종교음악,29,#인기순위 #일간순위 #종교음악
0,20210706,903651,307101,김선호(루가) 신부의 창작 생활 성가집 - 하느님 이들이,갓등 중창단,하늘의 태양은 못 되더라도,종교음악,437,#인기순위 #일간순위 #종교음악
0,20210706,31983999,10317099,혜봉스님불경 5집,혜봉스님,천지팔양신주경,종교음악,43,#인기순위 #일간순위 #종교음악
0,20210706,32657046,10441213,김란영의 찬불가,김란영,청산은 나를 보고,종교음악,44,#인기순위 #일간순위 #종교음악
0,20210706,3341205,1231163,영인스님 염불 따라하기 21 (지장경 (중)),영인스님,지장경,종교음악,78,#인기순위 #일간순위 #종교음악
0,20210706,7889354,2645431,오늘의 기도,비구니 금강스님,"원문천수경 (태징, 북반주) (신묘장구대다라니 3편)",종교음악,83,#인기순위 #일간순위 #종교음악
0,20210706,3145388,1174863,골든 앨범 - 처음의 약속 (Primam Fidem),갓등 중창단,"아버지 뜻대로 (Non Mea, Sed Tua)",종교음악,332,#인기순위 #일간순위 #종교음악
0,20210706,3395469,1271453,어머니,석소영,누군가 널 위해 기도하네,종교음악,299,#인기순위 #일간순위 #종교음악
0,20210706,31710278,10269038,혜봉스님 불경 모음,혜봉스님,우리말 반야심경,종교음악,41,#인기순위 #일간순위 #종교음악
0,20210706,3034591,1083854,임석수 신부 성가 합창곡,부산가톨릭합창단,Gloria (대영광송) (축일미사곡),종교음악,81,#인기순위 #일간순위 #종교음악
0,20210706,5685031,2316873,하늘의 사랑을 그대에게_바오로딸 수녀들의 기도노래 2 (바오로딸뮤직),성바오로딸 수도회,주께 가오니 (The Power Of Your Love),종교음악,275,#인기순위 #일간순위 #종교음악
0,20210706,4672311,2259285,한글의례 봉녕사 새벽예불,비구니 금강스님,"천수경 (태징,북반주)",종교음악,102,#인기순위 #일간순위 #종교음악
0,20210706,30772557,10117631,천수경,동담스님,신묘장구대다라니,종교음악,72,#인기순위 #일간순위 #종교음악
0,20210706,31710280,10269038,혜봉스님 불경 모음,혜봉스님,지장보살 정근,종교음악,49,#인기순위 #일간순위 #종교음악
0,20210706,4074541,2180157,Come Holy Spirit - 오소서 성령님,한국가톨릭젊은이성령쇄신연합,생명의 양식,종교음악,308,#인기순위 #일간순위 #종교음악
0,20210706,30772556,10117631,천수경,동담스님,반야심경,종교음악,86,#인기순위 #일간순위 #종교음악
0,20210706,31710273,10269038,혜봉스님 불경 모음,혜봉스님,우리말 천수경,종교음악,46,#인기순위 #일간순위 #종교음악
0,20210706,841007,302352,염불시리즈 1 (예불 - 천수경),범철스님,화엄경약찬게,종교음악,57,#인기순위 #일간순위 #종교음악
0,20210706,30513105,10077943,"3집 Come, Holy Spirit",한국가톨릭젊은이성령쇄신연합,아무것도 걱정마라,종교음악,164,#인기순위 #일간순위 #종교음악
0,20210706,4227803,2199375,"사랑둘, 현정수 신부의 하느님 사랑 이야기",현정수,사랑의 송가 (가톨릭성가 46),종교음악,229,#인기순위 #일간순위 #종교음악
0,20210706,4681951,2260319,정목스님이 추천한 불교명상음악 정선집,"승홍 , 승원",옴마니반메훔 나무관세음보살 (Om Ma Ni Ba Ma Hung Namo Guan Shi Yin Pusa),종교음악,96,#인기순위 #일간순위 #종교음악
0,20210706,33357702,10579707,혜봉스님 불경 36집,혜봉스님,금강경 (우리말),종교음악,7,#인기순위 #일간순위 #종교음악
0,20210706,3807037,2124533,무생화,보현스님,무생화,종교음악,294,#인기순위 #일간순위 #종교음악
0,20210706,30353352,10053421,보다 더 쉽고 편한 미사곡,김성훈,주님의 기도,종교음악,254,#인기순위 #일간순위 #종교음악
0,20210706,1139663,316202,내 발을 씻기신 예수,갓등 중창단,내 발을 씻기신 예수,종교음악,260,#인기순위 #일간순위 #종교음악
0,20210706,2042304,485456,한글원문 천수경,영인스님,반야심경,종교음악,114,#인기순위 #일간순위 #종교음악
0,20210706,3018966,1071565,천수경,덕신스님,신묘장구대다라니 (3번),종교음악,78,#인기순위 #일간순위 #종교음악
0,20210706,3341036,1231064,영인스님 염불 따라하기 6 (천수경/아미타경),영인스님,반야심경,종교음악,88,#인기순위 #일간순위 #종교음악
0,20210706,4722609,2264653,힘을 내라,한덕훈,힘을 내라,종교음악,322,#인기순위 #일간순위 #종교음악
0,20210706,3034636,1083860,Come Holy Spirit (오소서 성령님),한국가톨릭젊은이성령쇄신연합,너의 죄를 씻으니,종교음악,335,#인기순위 #일간순위 #종교음악
0,20210706,3145383,1174863,골든 앨범 - 처음의 약속 (Primam Fidem),갓등 중창단,로고스 찬가,종교음악,258,#인기순위 #일간순위 #종교음악
0,20210706,3145387,1174863,골든 앨범 - 처음의 약속 (Primam Fidem),갓등 중창단,축제,종교음악,405,#인기순위 #일간순위 #종교음악
0,20210706,8115985,2675731,예불.천수경 (가정기도),우학큰스님,천수경,종교음악,40,#인기순위 #일간순위 #종교음악
0,20210706,32335924,10380001,불교와 명상,치유,불교 명상 음악,종교음악,33,#인기순위 #일간순위 #종교음악
