,날짜,번호,제목,가수,장르,앨범이름,좋아요
0,20210704,30551134,아기 돼지 삼 형제,핑크퐁,어린이_태교,핑크퐁 수동요,602
0,20210704,30220279,나비야,핑크퐁,어린이_태교,핑크퐁 자장가,"1,216"
0,20210704,",4073972",곰 세 마리,,어린이_태교,꼬꼬마 유아동요 베스트 100,723
0,20210704,32180580,"숨겨진 세상 (Into the Unknown End Credit Version) (에서 ""겨울왕국 II""/사운드 트랙 버전)",태연 (TAEYEON),어린이_태교,겨울왕국 2 (한국어 버전),"79,693"
0,20210704,30220273,작은별,핑크퐁,어린이_태교,핑크퐁 자장가,"1,927"
0,20210704,",4389943","Let It Go (From ""Frozen""/Soundtrack Version)",Idina Menzel,어린이_태교,Frozen (Original Motion Picture Soundtrack),"108,937"
0,20210704,30723847,시크릿 쥬쥬 오프닝 (New Ver.),시크릿 플라워 밴드,어린이_태교,치링치링 시크릿 쥬쥬 OST,"5,405"
0,20210704,30400499,곰세마리,뽀로로,어린이_태교,뽀로로 인기동요 5,969
0,20210704,",8191764",그대로 멈춰라,,어린이_태교,유아 필수동요 베스트 100 (인기동요 모음집),198
0,20210704,32238922,한국을 빛낸 100명의 위인들,주니토니,어린이_태교,주니토니 아이들을 위한 신나는 BEST 인기동요,"2,521"
0,20210704,31568946,꼬마버스 타요 오프닝,꼬마버스 타요,어린이_태교,타요 스페셜 앨범 (생일축하송),"2,161"
0,20210704,",8144439",둥글게 둥글게,,어린이_태교,유치원 인기동요 베스트 100 (유아필수 동요모음),160
0,20210704,32860483,바나나 알러지 원숭이,뽀로로,어린이_태교,뽀마이걸,"2,070"
0,20210704,30220322,동물의 왕 사자,핑크퐁,어린이_태교,핑크퐁 동물동요,"3,103"
0,20210704,31937262,얼굴찌푸리지말아요,쑥쑥키즈,어린이_태교,여름방학 여름동요 스페셜 70,444
0,20210704,",4687969",숫자놀이,뽀로로,어린이_태교,뽀로로와 노래해요,"3,775"
0,20210704,30220320,펭귄 댄스,핑크퐁,어린이_태교,핑크퐁 동물동요,"3,768"
0,20210704,30285465,상어가족,핑크퐁,어린이_태교,핑크퐁 상어가족 스페셜,"6,718"
0,20210704,",9626940",솜사탕,,어린이_태교,참좋은 유아동요 베스트100 (유치원 인기동요),121
0,20210704,",5400512",Hello Mr.  My Yesterday (명탐정 코난 10기 주제가 한국어버전),Ashgray,어린이_태교,명탐정 코난 10기 주제가 'Hello Mr. My Yesterday',"23,906"
0,20210704,"',896246",나의 마음을 담아 ('달빛천사' 여는노래),이용신,어린이_태교,We 3 (투니버스 만화영화 주제가 Best),"20,624"
0,20210704,",8141743",엄마돼지 아기돼지,,어린이_태교,우리아이 인기동요 100 (어린이 필수동요 베스트),167
0,20210704,",4679171",천하장사 중장비,꼬마버스 타요,어린이_태교,타요의 씽씽극장,"2,562"
0,20210704,",8141721",싹트네 싹터요,,어린이_태교,우리아이 인기동요 100 (어린이 필수동요 베스트),193
0,20210704,",7921352",도깨비 빤스,,어린이_태교,엄마와 함께 노래해요 신나는 유아동요 베스트100,986
0,20210704,30495710,그대로 멈춰라 ('뽀로로와 노래해요' 삽입곡),,어린이_태교,유치원 선생님이 뽑은 최신 인기 유아동요,415
0,20210704,33331122,보글보글,뽀로로,어린이_태교,뽀마이걸 보글보글,433
0,20210704,30220087,공룡ABC,핑크퐁,어린이_태교,핑크퐁 공룡 동요,"3,067"
0,20210704,30863376,상어가족 빠른버전,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,"1,393"
0,20210704,30863366,티라노사우루스,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,684
0,20210704,",3142754","I See the Light (From ""Tangled"" / Soundtrack Version)",Mandy Moore,어린이_태교,라푼젤 OST,"41,283"
0,20210704,30273566,헬로 헬로 (헬로카봇 시즌5 엔딩),안녕,어린이_태교,헬로카봇 시즌5 엔딩,"5,466"
0,20210704,",4687979",야채 삼총사,뽀로로,어린이_태교,뽀로로와 노래해요,"3,426"
0,20210704,",5473776",あの夏へ / Ano Natsue (어느 여름날),Hisaishi Joe,어린이_태교,센과 치히로의 행방불명 OST,"32,972"
0,20210704,",4679168",꼬마버스가 출발합니다,꼬마버스 타요,어린이_태교,타요의 씽씽극장,"3,422"
0,20210704,31056615,디스코 상어 가족,핑크퐁,어린이_태교,핑크퐁 상어가족 스페셜 2,"1,519"
0,20210704,31789786,모두 제자리 (이제는 정리할 시간),,어린이_태교,말 배우기 시작할 때 처음 듣는 영유아 동요 베스트,434
0,20210704,30863364,펭귄 댄스,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,"1,126"
0,20210704,31789760,작은 동물원 (삐약삐약 병아리),,어린이_태교,말 배우기 시작할 때 처음 듣는 영유아 동요 베스트,288
0,20210704,",8141699",아기염소,,어린이_태교,우리아이 인기동요 100 (어린이 필수동요 베스트),141
0,20210704,",5548565",응가송,트니트니,어린이_태교,트니트니 율동동요 1탄 봄,"2,395"
0,20210704,32180584,"Some Things Never Change (From ""Frozen 2""/Soundtrack Version)",Kristen Bell,어린이_태교,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),"33,394"
0,20210704,30220099,소방차,핑크퐁,어린이_태교,핑크퐁 자동차 동요,"1,397"
0,20210704,",7963716",에델바이스,피아노자장가,어린이_태교,굿나잇 자장자장 예쁜꿈 Vol 2,"2,452"
0,20210704,30863430,흔들흔들 흔들체조,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,593
0,20210704,32257193,코끼리아저씨,김서연,어린이_태교,부르면 신나는 동물농장 인기동요 베스트 30,178
0,20210704,32804881,모차르트의 자장가,러브,어린이_태교,러브의 자장가 첫번째 앨범,504
0,20210704,"',896242",활주 ('나루토' 여는 노래),버즈,어린이_태교,We 3 (투니버스 만화영화 주제가 Best),"13,887"
0,20210704,30170735,올챙이와 개구리,,어린이_태교,유아동요 율동동요 100 (어린이 인기동요 베스트),46
0,20210704,32821457,브람스의 자장가,러브,어린이_태교,러브의 자장가 두번째 앨범,456
0,20210704,32957555,예쁜 아기 곰,뽀로로,어린이_태교,뽀로로와 노래해요 NEW1,490
0,20210704,30863374,경찰차,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,479
0,20210704,",4687968",꼭꼭 숨어라,뽀로로,어린이_태교,뽀로로와 노래해요,"2,212"
0,20210704,",4687978",하하하 호호호,뽀로로,어린이_태교,뽀로로와 노래해요,"2,019"
0,20210704,30400503,응가뿡가,뽀로로,어린이_태교,뽀로로 인기동요 5,"1,034"
0,20210704,32957554,엄마 돼지 아기 돼지,뽀로로,어린이_태교,뽀로로와 노래해요 NEW1,220
0,20210704,30863373,뿡뿡 응가체조,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,740
0,20210704,30863384,동물 흉내,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,328
0,20210704,33227037,비밀친구 헬로카봇 (헬로카봇 시즌 10 뱅 오프닝),펀치,어린이_태교,헬로카봇 시즌 10 오프닝,988
0,20210704,33244983,하츄핑송,조경이,어린이_태교,캐치! 티니핑 율동동요,693
0,20210704,",4687977",동물놀이,뽀로로,어린이_태교,뽀로로와 노래해요,"1,954"
0,20210704,30863405,신호등송,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,139
0,20210704,",2267189",동물농장,야후 꾸러기,어린이_태교,야후 꾸러기 인기동요 베스트 100,292
0,20210704,",1882828",당근송,프리즈,어린이_태교,야후! 꾸러기 동요나라 페스티벌,"1,110"
0,20210704,30401106,손가락 가족,꼬마버스 타요,어린이_태교,타요 인기동요 2,803
0,20210704,30650794,참 좋은 말 (유치원 인기동요),,어린이_태교,키즈짱!! 최신유아동요 베스트 100곡,170
0,20210704,"',384204","Part of Your World (From ""The Little Mermaid"" / Soundtrack Version)",Jodi Benson,어린이_태교,인어공주 OST,"17,873"
0,20210704,30863367,공룡 ABC,핑크퐁,어린이_태교,신나는 핑크퐁 인기동요 베스트 100분,648
0,20210704,30217709,싱그러운 여름,,어린이_태교,동요가 좋아요 어린이 인기동요 100 (유아동요 베스트),122
0,20210704,32957552,바라밤,뽀로로,어린이_태교,뽀로로와 노래해요 NEW1,397
0,20210704,",7963708",Pachelbel : Canon In D Major (파헬벨 : 캐논 변주곡 라장조),피아노자장가,어린이_태교,굿나잇 자장자장 예쁜꿈 Vol 2,"1,402"
0,20210704,30217775,작은별,,어린이_태교,동요가 좋아요 어린이 인기동요 100 (유아동요 베스트),96
0,20210704,",3341035",천수경,영인스님,종교음악,영인스님 염불 따라하기 6 (천수경/아미타경),"2,169"
0,20210704,",3342818",반야심경,영인스님,종교음악,영인스님 염불 따라하기 43 (지장기도),"2,787"
0,20210704,",3343107",반야심경,범철스님,종교음악,범철스님 염불 따라하기 3 (천수경/아미타경),783
0,20210704,",3342769",신묘장구대다라니,영인스님,종교음악,영인스님 염불 따라하기 37 (신묘장구대다라니),746
0,20210704,",3341032",관세음보살정근,영인스님,종교음악,영인스님 염불 따라하기 3 (관세음보살정근),615
0,20210704,"',841004",천수경,범철스님,종교음악,염불시리즈 1 (예불 - 천수경),404
0,20210704,",3351354",광명진언,범철스님,종교음악,범철스님 염불따라하기 14 (광명진언),599
0,20210704,",3341013",화엄경약찬게,영인스님,종교음악,영인스님 염불 따라하기 1 (예불/천수경),266
0,20210704,",8115811",금강경,우학큰스님,종교음악,금강경,337
0,20210704,31357157,아무것도 너를,성바오로딸 수도회,종교음악,당신 날개 펼치소서_바오로딸 수녀들의 기도노래 3 (바오로딸뮤직),638
0,20210704,",3342743",우리말천수경,영인스님,종교음악,영인스님 염불 따라하기 33 (한글원문 천수경),426
0,20210704,",3343109",천지팔양신주경,범철스님,종교음악,범철스님 염불 따라하기 4 (팔양경),295
0,20210704,",3341012",반야심경,영인스님,종교음악,영인스님 염불 따라하기 1 (예불/천수경),253
0,20210704,31710272,천수경,혜봉스님,종교음악,혜봉스님 불경 모음,144
0,20210704,31710275,반야심경,혜봉스님,종교음악,혜봉스님 불경 모음,133
0,20210704,31710281,금강경,혜봉스님,종교음악,혜봉스님 불경 모음,98
0,20210704,",1189035",반야심경,성수스님 (성주암),종교음악,대한민국 불교 음악 기행,906
0,20210704,",8114168",임마누엘,황소리,종교음악,황소리 1집 - 마음 쉬는 날,734
0,20210704,31357154,꽃,성바오로딸 수도회,종교음악,당신 날개 펼치소서_바오로딸 수녀들의 기도노래 3 (바오로딸뮤직),461
0,20210704,",1189034",천수경,범철스님,종교음악,대한민국 불교 음악 기행,477
0,20210704,",3342728",우리말반야심경,영인스님,종교음악,영인스님 염불 따라하기 31 (우리말금강경 (하)),138
0,20210704,30539517,힙합 반야심경,안치행,종교음악,심경(心經) 1집,415
0,20210704,",3807042",천년바위,보현스님,종교음악,무생화,330
0,20210704,",3475765",하는 일마다 잘 되리라,최준익 막시모,종교음악,하는 일마다 잘 되리라,565
0,20210704,",8264239",나무아미타불 관세음보살 정근송,능인스님,종교음악,명상음악 불향 - 부처님의 향기 6집 (나무아미타불 관세음보살 정근송),137
0,20210704,",3341008",예불문,영인스님,종교음악,영인스님 염불 따라하기 1 (예불/천수경),134
0,20210704,",3145395",우리 사랑 안에 하느님 사랑이,갓등 중창단,종교음악,우리 사랑 안에 하느님 사랑이,360
0,20210704,",3145386",'사랑' 이 한마디만을...,갓등 중창단,종교음악,골든 앨범 - 처음의 약속 (Primam Fidem),296
0,20210704,31357150,하늘의 태양은 못되더라도,성바오로딸 수도회,종교음악,당신 날개 펼치소서_바오로딸 수녀들의 기도노래 3 (바오로딸뮤직),222
0,20210704,"',903618",하느님 당신은 나의 모든 것,갓등 중창단,종교음악,그 나라가 임하도록,463
0,20210704,",3341011",관음정근,영인스님,종교음악,영인스님 염불 따라하기 1 (예불/천수경),114
0,20210704,",3145384",사랑한다는 말은,갓등 중창단,종교음악,골든 앨범 - 처음의 약속 (Primam Fidem),385
0,20210704,32657046,청산은 나를 보고,김란영,종교음악,김란영의 찬불가,44
0,20210704,",3145388","아버지 뜻대로 (Non Mea, Sed Tua)",갓등 중창단,종교음악,골든 앨범 - 처음의 약속 (Primam Fidem),332
0,20210704,",1556781",천지팔양경,영인스님,종교음악,영인스님 팔양경,189
0,20210704,",3395469",누군가 널 위해 기도하네,석소영,종교음악,어머니,298
0,20210704,",7889358",광명진언 108 (북반주),비구니 금강스님,종교음악,오늘의 기도,170
0,20210704,30772555,천수경,동담스님,종교음악,천수경,137
0,20210704,31983995,신묘장구대다라니 21독,혜봉스님,종교음악,혜봉스님불경 4집,78
0,20210704,"',903651",하늘의 태양은 못 되더라도,갓등 중창단,종교음악,김선호(루가) 신부의 창작 생활 성가집 - 하느님 이들이,436
0,20210704,",5685031",주께 가오니 (The Power Of Your Love),성바오로딸 수도회,종교음악,하늘의 사랑을 그대에게_바오로딸 수녀들의 기도노래 2 (바오로딸뮤직),273
0,20210704,",3145387",축제,갓등 중창단,종교음악,골든 앨범 - 처음의 약속 (Primam Fidem),405
0,20210704,",3342726",업장을 깨끗이 맑힘/진리는 얻을 것 없다,영인스님,종교음악,영인스님 염불 따라하기 31 (우리말금강경 (하)),139
0,20210704,",8256922",내 생애의 모든 것,생활성가 노래패 For,종교음악,생활성가 노래패 For Vol.03 'Gloria'1 - 애가(愛歌),126
0,20210704,31710278,우리말 반야심경,혜봉스님,종교음악,혜봉스님 불경 모음,41
0,20210704,",1189032",관세음보살정근,범철스님,종교음악,대한민국 불교 음악 기행,208
0,20210704,30353352,주님의 기도,김성훈,종교음악,보다 더 쉽고 편한 미사곡,254
0,20210704,",3341205",지장경,영인스님,종교음악,영인스님 염불 따라하기 21 (지장경 (중)),78
0,20210704,31983999,천지팔양신주경,혜봉스님,종교음악,혜봉스님불경 5집,43
0,20210704,32407068,마음을 다스리는 지혜,김도현,종교음악,道 명상의 말씀 1,29
0,20210704,",5685029",구원자 예수 너의 사랑,성바오로딸 수도회,종교음악,하늘의 사랑을 그대에게_바오로딸 수녀들의 기도노래 2 (바오로딸뮤직),384
0,20210704,",3034636",너의 죄를 씻으니,한국가톨릭젊은이성령쇄신연합,종교음악,Come Holy Spirit (오소서 성령님),335
0,20210704,30723255,주 내 맘에 들어오는 소리,피네리아,종교음악,제17회 cpbc 창작생활성가제,113
0,20210704,",3145382",딜레마 (Dilemma),갓등 중창단,종교음악,골든 앨범 - 처음의 약속 (Primam Fidem),225
0,20210704,31215737,"묵상 (고 이태석 신부님을 추모하며) (Feat. 이재석, 연광흠, 한덕훈)",생활성가 노래패 For,종교음악,생활성가 노래패 FOR Vol.05 Deo Gratias 20주년 기념음반,99
0,20210704,",3034591",Gloria (대영광송) (축일미사곡),부산가톨릭합창단,종교음악,임석수 신부 성가 합창곡,81
0,20210704,32265101,명상의 말씀,엄주환,종교음악,명상의 말씀 팔상록16,46
0,20210704,32444920,한글 반야심경,엄주환,종교음악,명상의 말씀과 염불 예불천수경 1집,29
0,20210704,",8115985",천수경,우학큰스님,종교음악,예불.천수경 (가정기도),40
0,20210704,31499379,주님의 기도,천주교 인천교구 청소년사목국,종교음악,푸를 청(靑) 2,90
0,20210704,33357702,금강경 (우리말),혜봉스님,종교음악,혜봉스님 불경 36집,6
0,20210704,",3145383",로고스 찬가,갓등 중창단,종교음악,골든 앨범 - 처음의 약속 (Primam Fidem),258
0,20210704,",3341009",이산혜연선사발원문,영인스님,종교음악,영인스님 염불 따라하기 1 (예불/천수경),106
0,20210704,",2042304",반야심경,영인스님,종교음악,한글원문 천수경,114
0,20210704,",4227803",사랑의 송가 (가톨릭성가 46),현정수,종교음악,"사랑둘, 현정수 신부의 하느님 사랑 이야기",228
0,20210704,30772556,반야심경,동담스님,종교음악,천수경,86
0,20210704,31357153,당신 날개 펼치소서,성바오로딸 수도회,종교음악,당신 날개 펼치소서_바오로딸 수녀들의 기도노래 3 (바오로딸뮤직),212
0,20210704,31710277,관세음보살 정근,혜봉스님,종교음악,혜봉스님 불경 모음,46
0,20210704,31761496,Agnus Dei (신의 어린 양),Cantarte Regensburg,종교음악,그레고리안 성가 클래식 베스트,10
0,20210704,",3552786",항마진언,영인스님,종교음악,염불 따라하기 52 (신중기도),78
0,20210704,30834633,"사랑한다 나를 (Vocal 이경수, 신재광)",천주교 서울대교구 청소년국 중고등부,종교음악,액션송 3,161
0,20210704,",2354736",그분께로 한 걸음씩,이용현,종교음악,주님과 함께 여행을 (이용현신부 The Best Song:1996-2006),157
0,20210704,",5685027",두려워 말라,성바오로딸 수도회,종교음악,하늘의 사랑을 그대에게_바오로딸 수녀들의 기도노래 2 (바오로딸뮤직),183
0,20210704,",1139663",내 발을 씻기신 예수,갓등 중창단,종교음악,내 발을 씻기신 예수,260
0,20210704,32996439,엄마의 기도가 하늘에 닿으면,열일곱이다,종교음악,열일곱이Day 17,87
0,20210704,30513105,아무것도 걱정마라,한국가톨릭젊은이성령쇄신연합,종교음악,"3집 Come, Holy Spirit",164
0,20210704,",3341180",법화경약찬게,영인스님,종교음악,영인스님 염불 따라하기 19 (우리말천수경),39
0,20210704,",4074541",생명의 양식,한국가톨릭젊은이성령쇄신연합,종교음악,Come Holy Spirit - 오소서 성령님,308
0,20210704,30050872,무상,능인스님,종교음악,불교 명상음악 설연화의 향기 경음악 4집,57
0,20210704,"',903650",마음을 드높이,갓등 중창단,종교음악,김선호(루가) 신부의 창작 생활 성가집 - 하느님 이들이,136
0,20210704,",3341036",반야심경,영인스님,종교음악,영인스님 염불 따라하기 6 (천수경/아미타경),88
0,20210704,",3341010",천수경,영인스님,종교음악,영인스님 염불 따라하기 1 (예불/천수경),106
0,20210704,",3807037",무생화,보현스님,종교음악,무생화,293
0,20210704,",4722609",힘을 내라,한덕훈,종교음악,힘을 내라,322
0,20210704,",3341042",신묘장구대다라니,영인스님,종교음악,영인스님 염불 따라하기 7 (장엄염불),42
0,20210704,",3342770",나무아미타불정근,영인스님,종교음악,영인스님 염불 따라하기 38 (나무아미타불정근),48
